IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",138,43,43,"43",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00540494
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",139,44,44,"44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00577617
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",97,45,45,"45",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00616084
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",140,46,46,"46",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00655298
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",141,47,47,"47",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00696614
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",142,48,48,"48",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00742156
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",143,49,49,"49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00794594
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",98,50,50,"50",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00857313
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",144,51,51,"51",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00933687
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",145,52,52,"52",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01023661
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",146,53,53,"53",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01125524
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",147,54,54,"54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01236363
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",99,55,55,"55",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01351698
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",148,56,56,"56",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01466409
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",149,57,57,"57",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01580768
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",150,58,58,"58",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01698058
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",151,59,59,"59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01822817
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",87,60,60,"60",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01960986
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",153,61,61,"61",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0211952
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",154,62,62,"62",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.02301788
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",155,63,63,"63",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.02509092
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",156,64,64,"64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.02742507
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",100,65,65,"65",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03002717
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",157,66,66,"66",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0328984
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",158,67,67,"67",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03603373
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",159,68,68,"68",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03941948
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",160,69,69,"69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.04303023
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",101,70,70,"70",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.04682643
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",162,71,71,"71",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.050757
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",163,72,72,"72",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.05482841
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",164,73,73,"73",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.05911372
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",165,74,74,"74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.06371225
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",102,75,75,"75",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.06875249
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",166,76,76,"76",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0743938
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",167,77,77,"77",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.08072286
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",168,78,78,"78",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.08771497
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",169,79,79,"79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.09531192
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",88,80,80,"80",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.10341786
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",171,81,81,"81",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.1118945
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",172,82,82,"82",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.12067744
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",173,83,83,"83",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.12985851
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",174,84,84,"84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.13957371
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",103,85,85,"85",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.14999869
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",175,86,86,"86",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.161354
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",176,87,87,"87",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.17378778
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",177,88,88,"88",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.18724239
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",178,89,89,"89",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.20159532
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",104,90,90,"90",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.21666755
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",180,91,91,"91",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.23221557
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",181,92,92,"92",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.24804529
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",182,93,93,"93",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.26420582
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",183,94,94,"94",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.2808141
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",105,95,95,"95",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.29976664
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",184,96,96,"96",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.31866245
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",185,97,97,"97",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.33817414
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",186,98,98,"98",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.35825236
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",187,99,99,"99",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.37884032
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",63,"2012",4,"Median",1,"Male",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.43493189
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03860272
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",89,1,1,"1",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00529652
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",117,2,2,"2",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00202964
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",126,3,3,"3",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0014769
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",135,4,4,"4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00141062
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",90,5,5,"5",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00128275
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",152,6,6,"6",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00109959
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",161,7,7,"7",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00089787
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",170,8,8,"8",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00071437
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",179,9,9,"9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00058598
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",91,10,10,"10",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0005488
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",109,11,11,"11",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00056354
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",110,12,12,"12",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00061724
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",111,13,13,"13",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00070138
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",112,14,14,"14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00080407
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",86,15,15,"15",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0009062
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",113,16,16,"16",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00099861
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",114,17,17,"17",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00108325
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",115,18,18,"18",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00116492
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",116,19,19,"19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00125055
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",92,20,20,"20",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00134858
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",118,21,21,"21",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00146032
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",119,22,22,"22",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00157906
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",120,23,23,"23",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00169568
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",121,24,24,"24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00179854
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",93,25,25,"25",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0018742
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",122,26,26,"26",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00192177
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",123,27,27,"27",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00195534
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",124,28,28,"28",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00199136
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",125,29,29,"29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00204769
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",94,30,30,"30",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00214426
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",127,31,31,"31",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00229109
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",128,32,32,"32",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00248141
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",129,33,33,"33",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00270477
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",130,34,34,"34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00294586
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",95,35,35,"35",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00318309
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",131,36,36,"36",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00340112
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",132,37,37,"37",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00360557
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",133,38,38,"38",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00380736
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",134,39,39,"39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00402061
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",96,40,40,"40",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00426278
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",136,41,41,"41",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00454716
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",137,42,42,"42",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00487044
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",64,"2013",4,"Median",1,"Male",138,43,43,"43",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0052248
